mock_product_id,online_reference_id,model_risk_score_raw,model_risk_rank_score,night_purchase,source,item_id,category,item_review_count,unique_user_count,fit_signal_count,fit_issue_count,too_small_count,too_large_count,raw_fit_issue_rate,item_fit_issue_score,fit_signal_reliability_weight,length_signal_count,raw_length_issue_rate,item_length_issue_score,length_signal_reliability_weight,review_text_count_fit,raw_review_size_signal_rate,review_size_signal_rate,raw_review_quality_signal_rate,review_quality_signal_rate,review_signal_reliability_weight,quality_signal_count,raw_quality_issue_score,item_quality_issue_score,quality_signal_reliability_weight,has_fit_signal,has_length_signal,has_review_text,has_quality_signal,top_fit_issue,source_item_id,review_text_count_review,unique_review_users,rating_count,avg_rating,review_text_reliability_weight,rating_signal_reliability_weight,review_text_size_issue_score,review_text_quality_issue_score,review_text_color_issue_score,review_text_negative_language_score,rating_issue_score,top_review_text_issue,size_keyword_total,quality_keyword_total,color_keyword_total,raw_review_text_size_issue_rate,raw_review_text_quality_issue_rate,raw_review_text_color_issue_rate,raw_review_text_negative_language_score,raw_rating_issue_score,review_text_size_issue_score_upper_tail_flag,review_text_quality_issue_score_upper_tail_flag,review_text_color_issue_score_upper_tail_flag,review_text_negative_language_score_upper_tail_flag,fashion_signal_reference_id,item_fit_issue_score_availability_weight,item_length_issue_score_availability_weight,item_quality_issue_score_availability_weight,fit_layer_summary_score,fit_signal_available,review_text_summary_score,review_signal_available,rating_signal_available,mock_mapping_type,mock_mapping_note
MP_0063,UCI_REF_102684,0.2848903565879296,0.6413101042750964,0.0,renttherunway,226529,gown,23,23,23,1.0,1,0,0.0434782608695652,0.1896539229762352,0.3764770889854114,0,,,0.0,23,0.217391304347826,0.3491371258437901,0.3043478260869565,0.3395432290381426,0.3805317694051553,0,,,0.0,1,0,1,0,too_small,renttherunway_226529,23.0,23.0,23.0,9.652173913043478,0.3805317694051553,0.4114553071771505,0.2042969587808371,0.0342866499542214,0.0196052203713483,0.1056792741762073,0.084658726032843,review_text_size_issue,1.0,0.0,1.0,0.0434782608695652,0.0,0.0434782608695652,0.0579051383399209,0.0434782608695652,0,0,1,0,FASHION_REF_004194,0.3764770889854114,0.0,0.0,0.1896539229762352,1,0.12991906875222461,1,1,simulated_cross_source_alignment,UCI transaction reference and fashion signal reference are paired only for MVP cart demo.
MP_0064,UCI_REF_082842,0.1104576176355015,0.17567431837688782,0.0,renttherunway,171284,dress,28,28,28,10.0,5,5,0.3571428571428571,0.3114787385026312,0.4236474237939537,0,,,0.0,28,0.4285714285714285,0.4294270883255694,0.1785714285714285,0.283039283972233,0.4278615230926196,0,,,0.0,1,0,1,0,mixed_or_none,renttherunway_171284,28.0,28.0,28.0,8.214285714285714,0.4278615230926196,0.4597765676752933,0.295653266706285,0.0469477868019655,0.0028265375022098,0.1306879459075546,0.1639161006006849,review_text_size_issue,12.0,2.0,0.0,0.2857142857142857,0.0357142857142857,0.0,0.1248866213151927,0.2232142857142857,0,0,0,0,FASHION_REF_002966,0.4236474237939537,0.0,0.0,0.3114787385026312,1,0.19125699105595595,1,1,simulated_cross_source_alignment,UCI transaction reference and fashion signal reference are paired only for MVP cart demo.
MP_0065,UCI_REF_075070,0.2588182731077832,0.5893962636278968,0.0,renttherunway,1717449,dress,50,50,50,4.0,3,1,0.08,0.1655809176202307,0.5675839518543064,0,,,0.0,50,0.24,0.3213849040421994,0.3,0.3261895690626758,0.5718093373738855,0,,,0.0,1,0,1,0,too_small,renttherunway_1717449,50.0,50.0,50.0,8.92,0.5718093373738855,0.6031425272187397,0.1869594951116439,0.0351359063425085,0.0021153916662814,0.1178706139674799,0.1264470265588914,review_text_size_issue,6.0,1.0,0.0,0.1,0.02,0.0,0.1050238095238095,0.135,0,0,0,0,FASHION_REF_002977,0.5675839518543064,0.0,0.0,0.1655809176202307,1,0.13261994258827478,1,1,simulated_cross_source_alignment,UCI transaction reference and fashion signal reference are paired only for MVP cart demo.
MP_0066,UCI_REF_045273,0.2192201209364397,0.4908097299074125,0.0,renttherunway,2304033,bomber,4,4,4,1.0,0,1,0.25,0.2752608086877066,0.0950283652044727,0,,,0.0,4,0.5,0.4368169846923845,0.75,0.3986942614100766,0.0965210576415306,0,,,0.0,1,0,1,0,too_large,renttherunway_2304033,4.0,4.0,4.0,9.0,0.0965210576415306,0.108403594922635,0.2738317474092088,0.0500062226079117,0.0044634598372703,0.1288878183053037,0.1147005003242842,review_text_size_issue,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.125,0,0,0,0,FASHION_REF_004291,0.0950283652044727,0.0,0.0,0.2752608086877066,1,0.17248342742380515,1,1,simulated_cross_source_alignment,UCI transaction reference and fashion signal reference are paired only for MVP cart demo.
MP_0067,UCI_REF_015670,0.0728312800447528,0.042545517631804815,0.0,renttherunway,2063849,pant,18,18,18,4.0,0,4,0.2222222222222222,0.2600422259383679,0.3208973998490521,0,,,0.0,18,0.2222222222222222,0.362587023148346,0.2777777777777778,0.3340909490897297,0.3246651698727054,0,,,0.0,1,0,1,0,too_large,renttherunway_2063849,18.0,18.0,18.0,9.11111111111111,0.3246651698727054,0.3536405158516926,0.2046844790176472,0.0373787835741529,0.0033363587679357,0.1057893356433019,0.1126217423428264,review_text_size_issue,0.0,0.0,0.0,0.0,0.0,0.0,0.0449735449735449,0.1111111111111111,0,0,0,0,FASHION_REF_003749,0.3208973998490521,0.0,0.0,0.2600422259383679,1,0.13592302344106008,1,1,simulated_cross_source_alignment,UCI transaction reference and fashion signal reference are paired only for MVP cart demo.
MP_0068,UCI_REF_010098,0.3094054869281815,0.6877636552895414,0.0,renttherunway,2287853,jumpsuit,1,1,1,0.0,0,0,0.0,0.2708042836616388,0.0255802266405249,0,,,0.0,1,1.0,0.4448928678915516,1.0,0.3777816455810951,0.0260133946863634,0,,,0.0,1,0,1,0,mixed_or_none,renttherunway_2287853,1.0,1.0,1.0,10.0,0.0260133946863634,0.029499268821542,0.3212150220646092,0.053908717424333,0.0048117890645113,0.1315138488870061,0.1101016085926075,review_text_size_issue,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,FASHION_REF_004251,0.0255802266405249,0.0,0.0,0.2708042836616388,1,0.19301315116110876,1,1,simulated_cross_source_alignment,UCI transaction reference and fashion signal reference are paired only for MVP cart demo.
MP_0069,UCI_REF_061978,0.6441774358697657,0.9569568472762469,0.0,renttherunway,2023012,sweater,1,1,1,0.0,0,0,0.0,0.2708042836616388,0.0255802266405249,0,,,0.0,1,0.0,0.4188794732051881,0.0,0.3517682508947317,0.0260133946863634,0,,,0.0,1,0,1,0,mixed_or_none,renttherunway_2023012,1.0,1.0,1.0,6.0,0.0260133946863634,0.029499268821542,0.3212150220646092,0.0799221121106965,0.0048117890645113,0.1445205462301878,0.1248512430033785,review_text_size_issue,1.0,1.0,0.0,1.0,1.0,0.0,0.5,0.5,0,0,0,0,FASHION_REF_003660,0.0255802266405249,0.0,0.0,0.2708042836616388,1,0.2033961734731101,1,1,simulated_cross_source_alignment,UCI transaction reference and fashion signal reference are paired only for MVP cart demo.
MP_0070,UCI_REF_003179,0.417510015656426,0.8444639237385635,0.0,modcloth,672885,bottoms,1,1,1,0.0,0,0,0.0,0.2708042836616388,0.0255802266405249,1,0.0,0.2473701101879256,0.0163320614770174,1,0.0,0.4188794732051881,0.0,0.3517682508947317,0.0260133946863634,1,0.0,0.2584365858878927,0.0163618635401555,1,1,1,1,mixed_or_none,modcloth_672885,1.0,1.0,0.0,,0.0260133946863634,0.0,0.2952016273782458,0.053908717424333,0.0048117890645113,0.1315138488870061,,review_text_size_issue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,FASHION_REF_001103,0.0255802266405249,0.0163320614770174,0.0163618635401555,0.2607640354817512,1,0.19917171256125515,1,0,simulated_cross_source_alignment,UCI transaction reference and fashion signal reference are paired only for MVP cart demo.
MP_0071,UCI_REF_088987,0.338795261800062,0.7430970251465513,0.0,modcloth,240463,dresses,2,2,2,0.0,0,0,0.0,0.2640498291866524,0.0498843990475861,2,0.0,0.243394968597593,0.0321392231851513,2,0.5,0.4336131186937852,0.0,0.3428495697195667,0.0507077097064904,2,0.25,0.2623253854973442,0.0321969253808175,1,1,1,1,mixed_or_none,modcloth_240463,2.0,2.0,0.0,,0.0507077097064904,0.0,0.3130709830185011,0.0525419236274319,0.0046897916629852,0.1408563932777559,,review_text_size_issue,3.0,0.0,0.0,0.5,0.0,0.0,0.25,,0,0,0,0,FASHION_REF_000230,0.0498843990475861,0.0321392231851513,0.0321969253808175,0.25775189966216916,1,0.21038143634613296,1,0,simulated_cross_source_alignment,UCI transaction reference and fashion signal reference are paired only for MVP cart demo.
MP_0072,UCI_REF_022234,0.3306553443620292,0.7290901952190507,0.0,renttherunway,1696078,dress,5,5,5,1.0,1,0,0.2,0.2688731643732703,0.1160289462362829,0,,,0.0,5,0.4,0.4265248278195068,0.4,0.36573862721979,0.1178085701054595,0,,,0.0,1,0,1,0,too_small,renttherunway_1696078,5.0,5.0,5.0,9.6,0.1178085701054595,0.1319290965675883,0.3145032301290409,0.0488279902915491,0.00435829307304,0.133704905063289,0.1050775788191782,review_text_size_issue,3.0,0.0,0.0,0.4,0.0,0.0,0.1238095238095238,0.05,0,0,0,0,FASHION_REF_002929,0.1160289462362829,0.0,0.0,0.2688731643732703,1,0.18873833224295394,1,1,simulated_cross_source_alignment,UCI transaction reference and fashion signal reference are paired only for MVP cart demo.
MP_0073,UCI_REF_055093,0.1037466487045169,0.1416388173633558,0.0,renttherunway,924335,dress,22,22,22,7.0,5,2,0.3181818181818182,0.2926556924139519,0.3661010705652124,0,,,0.0,22,0.4090909090909091,0.4223035163623999,0.3181818181818182,0.3452554316601592,0.3701103333450584,0,,,0.0,1,0,1,0,too_small,renttherunway_924335,22.0,22.0,22.0,9.272727272727272,0.3701103333450584,0.4007348362187072,0.3254962655504355,0.0516866579900805,0.0031118458850704,0.1168118545244876,0.1044160231660231,review_text_size_issue,8.0,1.0,0.0,0.3636363636363636,0.0454545454545454,0.0,0.0858126721763085,0.0909090909090909,0,0,0,0,FASHION_REF_007078,0.3661010705652124,0.0,0.0,0.2926556924139519,1,0.1914514644009548,1,1,simulated_cross_source_alignment,UCI transaction reference and fashion signal reference are paired only for MVP cart demo.
MP_0074,UCI_REF_031113,0.4174137461366832,0.8435553972862908,0.0,renttherunway,1706448,dress,33,33,33,12.0,10,2,0.3636363636363636,0.3177045020219593,0.4641827119554429,0,,,0.0,33,0.5454545454545454,0.4841228537109997,0.303030303030303,0.3339296209154465,0.4684722835109993,0,,,0.0,1,0,1,0,too_small,renttherunway_1706448,33.0,33.0,33.0,9.272727272727272,0.4684722835109993,0.500765220098052,0.3598443847717122,0.0294192726214952,0.0026259080358326,0.1622649375669302,0.1021614225311924,review_text_size_issue,16.0,0.0,0.0,0.4242424242424242,0.0,0.0,0.1931697931697931,0.0909090909090909,0,0,0,0,FASHION_REF_002952,0.4641827119554429,0.0,0.0,0.3177045020219593,1,0.20975729064782542,1,1,simulated_cross_source_alignment,UCI transaction reference and fashion signal reference are paired only for MVP cart demo.
MP_0075,UCI_REF_017536,0.2179966817067134,0.48687430376741725,0.0,renttherunway,2829737,blouse,2,2,2,0.0,0,0,0.0,0.2640498291866524,0.0498843990475861,0,,,0.0,2,0.0,0.40825926384054,0.0,0.3428495697195667,0.0507077097064904,0,,,0.0,1,0,1,0,mixed_or_none,renttherunway_2829737,2.0,2.0,2.0,10.0,0.0507077097064904,0.0573079937304075,0.2877171281652559,0.0525419236274319,0.0046897916629852,0.1281794658511333,0.106946757445141,review_text_size_issue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,FASHION_REF_005473,0.0498843990475861,0.0,0.0,0.2640498291866524,1,0.17724234750974233,1,1,simulated_cross_source_alignment,UCI transaction reference and fashion signal reference are paired only for MVP cart demo.
MP_0076,UCI_REF_056862,0.4928515617767031,0.8913238006537738,0.0,renttherunway,1940985,dress,114,114,114,15.0,14,1,0.131578947368421,0.1682294424038001,0.7495429017416125,0,,,0.0,114,0.3596491228070175,0.377058897705632,0.2543859649122807,0.2807850941098612,0.7527647561814104,0,,,0.0,1,0,1,0,too_small,renttherunway_1940985,114.0,114.0,114.0,9.666666666666666,0.7527647561814104,0.7760426363805624,0.2268071127523487,0.0929225003060446,0.0012214170462693,0.1285322327719275,0.0577426805995159,review_text_size_issue,29.0,13.0,0.0,0.2017543859649122,0.1052631578947368,0.0,0.1263993316624895,0.0416666666666666,0,0,0,0,FASHION_REF_003478,0.7495429017416125,0.0,0.0,0.1682294424038001,1,0.15137402959719112,1,1,simulated_cross_source_alignment,UCI transaction reference and fashion signal reference are paired only for MVP cart demo.
MP_0077,UCI_REF_107638,0.0549736382543098,0.010938841103745503,0.0,renttherunway,758020,gown,2,2,2,2.0,1,1,1.0,0.3139342282342385,0.0498843990475861,0,,,0.0,2,1.0,0.4589669735470304,0.5,0.3682034245728119,0.0507077097064904,0,,,0.0,1,0,1,0,mixed_or_none,renttherunway_758020,2.0,2.0,2.0,9.0,0.0507077097064904,0.0573079937304075,0.3384248378717464,0.0525419236274319,0.0046897916629852,0.1390454036453813,0.114110256661442,review_text_size_issue,4.0,0.0,0.0,1.0,0.0,0.0,0.2142857142857142,0.125,0,0,0,0,FASHION_REF_006746,0.0498843990475861,0.0,0.0,0.3139342282342385,1,0.20227897866545883,1,1,simulated_cross_source_alignment,UCI transaction reference and fashion signal reference are paired only for MVP cart demo.
MP_0078,UCI_REF_056773,0.3922682446157089,0.8154276009423108,0.0,modcloth,245815,dresses,4,4,4,1.0,0,1,0.25,0.2752608086877066,0.0950283652044727,4,0.5,0.2669544821021857,0.0622769147091817,4,1.0,0.4850775135131498,0.5,0.3745639969996939,0.0965210576415306,4,0.125,0.2541427697050756,0.0623852379117267,1,1,1,1,too_large,modcloth_245815,4.0,4.0,0.0,,0.0965210576415306,0.0,0.2979620118195915,0.0500062226079117,0.0044634598372703,0.1521562875581728,,review_text_size_issue,1.0,0.0,0.0,0.25,0.0,0.0,0.3125,,0,0,0,0,FASHION_REF_000239,0.0950283652044727,0.0622769147091817,0.0623852379117267,0.2669093045052094,1,0.20421388830163076,1,0,simulated_cross_source_alignment,UCI transaction reference and fashion signal reference are paired only for MVP cart demo.
MP_0079,UCI_REF_040727,0.402057277129049,0.8292472470278859,0.0,renttherunway,1491849,dress,20,20,20,3.0,2,1,0.15,0.2338756924366625,0.3442773652397986,0,,,0.0,20,0.5,0.4544161791078097,0.45,0.3920943878355784,0.3481789039693074,0,,,0.0,1,0,1,0,too_small,renttherunway_1491849,20.0,20.0,20.0,9.6,0.3481789039693074,0.378077942221935,0.3194204136505155,0.0360773331844974,0.0032201937940289,0.127058795600843,0.0894598655722872,review_text_size_issue,9.0,0.0,0.0,0.35,0.0,0.0,0.1121428571428571,0.05,0,0,0,0,FASHION_REF_002470,0.3442773652397986,0.0,0.0,0.23387569243666248,1,0.18465908988524288,1,1,simulated_cross_source_alignment,UCI transaction reference and fashion signal reference are paired only for MVP cart demo.
MP_0080,UCI_REF_046689,0.534413800278327,0.910425683449296,0.0,renttherunway,276259,dress,15,15,15,6.0,0,6,0.4,0.3124058641734027,0.2825247424131084,0,,,0.0,15,0.6666666666666666,0.4977419946467065,0.5333333333333333,0.4104094179688849,0.2860317316867659,0,,,0.0,1,0,1,0,too_large,renttherunway_276259,15.0,15.0,15.0,7.066666666666666,0.2860317316867659,0.3131579886513686,0.3498752050013688,0.0395170872129648,0.0035272196631199,0.1744730258838783,0.1927456193569109,review_text_size_issue,8.0,0.0,0.0,0.4666666666666667,0.0,0.0,0.2729365079365079,0.3666666666666666,0,0,0,1,FASHION_REF_005328,0.2825247424131084,0.0,0.0,0.3124058641734027,1,0.2262931856366288,1,1,simulated_cross_source_alignment,UCI transaction reference and fashion signal reference are paired only for MVP cart demo.
MP_0081,UCI_REF_053147,0.1979540838303296,0.43922003688891326,0.0,renttherunway,975243,dress,16,16,16,9.0,9,0,0.5625,0.3620908379413886,0.2957885529257101,0,,,0.0,16,0.75,0.5258521978867526,0.5,0.402729850205143,0.2993914828464935,0,,,0.0,1,0,1,0,too_small,renttherunway_975243,16.0,16.0,16.0,9.5,0.2993914828464935,0.327204083059498,0.3807522868298942,0.0574896124322167,0.0034612184427907,0.1502093063132229,0.0967777738935887,review_text_size_issue,14.0,1.0,0.0,0.5625,0.0625,0.0,0.1857390873015873,0.0625,0,0,0,0,FASHION_REF_007178,0.2957885529257101,0.0,0.0,0.3620908379413886,1,0.22081958029855983,1,1,simulated_cross_source_alignment,UCI transaction reference and fashion signal reference are paired only for MVP cart demo.
MP_0082,UCI_REF_057840,0.1519320636023312,0.29539892985627936,0.0,renttherunway,2724106,sweater,1,1,1,1.0,1,0,1.0,0.2963845103021638,0.0255802266405249,0,,,0.0,1,1.0,0.4448928678915516,0.0,0.3517682508947317,0.0260133946863634,0,,,0.0,1,0,1,0,too_small,renttherunway_2724106,1.0,1.0,1.0,8.0,0.0260133946863634,0.029499268821542,0.2952016273782458,0.053908717424333,0.0048117890645113,0.1445205462301878,0.117476425797993,review_text_size_issue,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0,0,0,0,FASHION_REF_005238,0.0255802266405249,0.0,0.0,0.2963845103021638,1,0.18561812905105962,1,1,simulated_cross_source_alignment,UCI transaction reference and fashion signal reference are paired only for MVP cart demo.
MP_0083,UCI_REF_021172,0.0808864619923385,0.07257254515239504,0.0,renttherunway,527123,dress,3,3,3,1.0,0,1,0.3333333333333333,0.281959342531429,0.073005676423651,0,,,0.0,3,0.3333333333333333,0.4228911966745826,0.3333333333333333,0.3590988836000537,0.0741807954392701,0,,,0.0,1,0,1,0,too_large,renttherunway_527123,3.0,3.0,3.0,7.333333333333333,0.0741807954392701,0.0835674491690871,0.3053296981687456,0.0512427230645678,0.004573827504317,0.1250099809391941,0.1318234845959716,review_text_size_issue,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0,0,0,0,FASHION_REF_006267,0.073005676423651,0.0,0.0,0.281959342531429,1,0.18881542460589099,1,1,simulated_cross_source_alignment,UCI transaction reference and fashion signal reference are paired only for MVP cart demo.
MP_0084,UCI_REF_031245,0.1545624446338973,0.2989052027977136,0.0,renttherunway,2665504,skirt,9,9,9,6.0,6,0,0.6666666666666666,0.3522089627658011,0.1911124429324355,0,,,0.0,9,0.4444444444444444,0.4328532023903497,0.4444444444444444,0.3773024824940796,0.1937912135737289,0,,,0.0,1,0,1,0,too_small,renttherunway_2665504,9.0,9.0,9.0,9.555555555555555,0.1937912135737289,0.2148015176859369,0.3304799608611742,0.0446224634048977,0.0039829157824913,0.1462847109399701,0.1010128105748439,review_text_size_issue,7.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.1931216931216931,0.0555555555555555,0,0,0,0,FASHION_REF_005111,0.1911124429324355,0.0,0.0,0.35220896276580105,1,0.19639333266806908,1,1,simulated_cross_source_alignment,UCI transaction reference and fashion signal reference are paired only for MVP cart demo.
MP_0085,UCI_REF_027633,0.1620451873266462,0.3224127540678245,0.0,modcloth,175156,dresses,24,24,24,9.0,5,4,0.375,0.3154391875331435,0.3865188968061924,24,0.25,0.2510563289006402,0.2849366202659615,24,0.5,0.457383792024647,0.2916666666666667,0.3340169652640868,0.3906139755843578,24,0.1666666666666666,0.235325626803518,0.2853143953138769,1,1,1,1,too_small,modcloth_175156,24.0,24.0,0.0,,0.3906139755843578,0.0,0.3474521476554222,0.0662797793925809,0.0030105516773559,0.1419603011608299,,review_text_size_issue,18.0,2.0,0.0,0.4166666666666667,0.0833333333333333,0.0,0.1527777777777777,,0,0,0,0,FASHION_REF_000101,0.3865188968061924,0.2849366202659615,0.2853143953138769,0.27237492961237686,1,0.23230249616160273,1,0,simulated_cross_source_alignment,UCI transaction reference and fashion signal reference are paired only for MVP cart demo.
MP_0086,UCI_REF_064872,0.0728312800447528,0.042545517631804815,0.0,renttherunway,2576170,sweater,3,3,3,1.0,1,0,0.3333333333333333,0.281959342531429,0.073005676423651,0,,,0.0,3,0.3333333333333333,0.4228911966745826,0.0,0.3343719517869637,0.0741807954392701,0,,,0.0,1,0,1,0,too_small,renttherunway_2576170,3.0,3.0,3.0,9.333333333333334,0.0741807954392701,0.0835674491690871,0.3053296981687456,0.0759696548776578,0.004573827504317,0.1353128691946483,0.1109316223036998,review_text_size_issue,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.1388888888888888,0.0833333333333333,0,0,0,0,FASHION_REF_004918,0.073005676423651,0.0,0.0,0.281959342531429,1,0.19157103174970677,1,1,simulated_cross_source_alignment,UCI transaction reference and fashion signal reference are paired only for MVP cart demo.
MP_0087,UCI_REF_046145,0.1037466487045169,0.1416388173633558,0.0,renttherunway,404345,dress,27,27,27,20.0,20,0,0.7407407407407407,0.4698909647388892,0.4147930880571319,0,,,0.0,27,0.7777777777777778,0.5757519386552168,0.4444444444444444,0.3960567158045013,0.418983138836915,0,,,0.0,1,0,1,0,too_small,renttherunway_404345,27.0,27.0,27.0,9.185185185185183,0.418983138836915,0.4507576838560543,0.4399022290479228,0.0631942116135451,0.0028703994116438,0.1847070505015729,0.1082210838731771,review_text_size_issue,27.0,2.0,0.0,0.6296296296296297,0.074074074074074,0.0,0.2536008230452675,0.1018518518518518,1,0,0,1,FASHION_REF_006018,0.4147930880571319,0.0,0.0,0.4698909647388892,1,0.25622673125901013,1,1,simulated_cross_source_alignment,UCI transaction reference and fashion signal reference are paired only for MVP cart demo.
MP_0088,UCI_REF_056404,0.3922682446157089,0.8154276009423108,0.0,modcloth,780455,outerwear,42,42,42,9.0,5,4,0.2142857142857142,0.244547511703028,0.524392392599886,42,0.1666666666666666,0.2166335618632664,0.4108412891651182,42,0.2857142857142857,0.3537492433082126,0.2619047619047619,0.3086863830571225,0.5286893659580815,42,0.2797619047619047,0.2697382467227465,0.4112899782228105,1,1,1,1,too_small,modcloth_780455,42.0,42.0,0.0,,0.5286893659580815,0.0,0.1931989858136739,0.0512620303027644,0.0023284173955765,0.134970455991813,,review_text_size_issue,7.0,3.0,0.0,0.0952380952380952,0.0476190476190476,0.0,0.1349206349206349,,0,0,0,0,FASHION_REF_001321,0.524392392599886,0.4108412891651182,0.4112899782228105,0.24372501870636462,1,0.14509223602047677,1,0,simulated_cross_source_alignment,UCI transaction reference and fashion signal reference are paired only for MVP cart demo.
MP_0089,UCI_REF_086422,0.0755871325875818,0.06684745886520937,0.0,renttherunway,2162634,top,6,6,6,2.0,2,0,0.3333333333333333,0.2854547508330666,0.1360769621778338,0,,,0.0,6,0.6666666666666666,0.4627451861216552,0.1666666666666666,0.3343002268563232,0.1381160336401936,0,,,0.0,1,0,1,0,too_small,renttherunway_2162634,6.0,6.0,6.0,8.666666666666666,0.1381160336401936,0.1542450342766743,0.3533022515570301,0.0707233411732996,0.0042579680475916,0.1493714253868615,0.1216569256459834,review_text_size_issue,6.0,1.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.2388888888888889,0.1666666666666666,0,0,0,0,FASHION_REF_003971,0.1360769621778338,0.0,0.0,0.2854547508330666,1,0.215806894868148,1,1,simulated_cross_source_alignment,UCI transaction reference and fashion signal reference are paired only for MVP cart demo.
MP_0090,UCI_REF_023766,0.2654392896638733,0.6026726200259318,0.0,renttherunway,319191,dress,38,38,38,12.0,11,1,0.3157894736842105,0.2968283521030985,0.499390906876025,0,,,0.0,38,0.631578947368421,0.5315685517322932,0.2368421052631578,0.2985427340873103,0.5036999809688869,0,,,0.0,1,0,1,0,too_small,renttherunway_319191,38.0,38.0,38.0,9.31578947368421,0.5036999809688869,0.5359726106664096,0.4022715388779773,0.0539799970067569,0.0024518725321912,0.1472079153908259,0.098482857556177,review_text_size_issue,26.0,2.0,0.0,0.5,0.0526315789473684,0.0,0.1592105263157894,0.0855263157894736,1,0,0,0,FASHION_REF_005837,0.499390906876025,0.0,0.0,0.2968283521030985,1,0.2298259889876157,1,1,simulated_cross_source_alignment,UCI transaction reference and fashion signal reference are paired only for MVP cart demo.
MP_0091,UCI_REF_090887,0.1318200411009937,0.2251547690790555,0.0,renttherunway,1437612,dress,93,93,93,40.0,1,39,0.4301075268817204,0.3858832046841393,0.7094216801859133,0,,,0.0,93,0.5698924731182796,0.5297572422843183,0.3548387096774194,0.3566541175414543,0.7129620031866157,0,,,0.0,1,0,1,0,too_large,renttherunway_1437612,93.0,93.0,93.0,9.118279569892474,0.7129620031866157,0.7386865079903872,0.3246511767075697,0.0235533865005893,0.0167505709086129,0.1440866012254826,0.1110599312976062,review_text_size_issue,38.0,1.0,2.0,0.3333333333333333,0.010752688172043,0.021505376344086,0.1477342549923195,0.1102150537634408,0,0,1,0,FASHION_REF_002344,0.7094216801859133,0.0,0.0,0.3858832046841393,1,0.1921805960108241,1,1,simulated_cross_source_alignment,UCI transaction reference and fashion signal reference are paired only for MVP cart demo.
MP_0092,UCI_REF_084626,0.191556952700173,0.4274137584689275,0.0,renttherunway,783906,dress,29,29,29,8.0,7,1,0.2758620689655172,0.2770267205008392,0.4322378161692229,0,,,0.0,29,0.4827586206896552,0.4530654375405168,0.3448275862068966,0.3540332275261039,0.4364726541110619,0,,,0.0,1,0,1,0,too_small,renttherunway_783906,29.0,29.0,29.0,9.241379310344827,0.4364726541110619,0.4685040457319599,0.3514065787900212,0.0462411859361002,0.0027839959047776,0.1515566956682122,0.104724393140206,review_text_size_issue,14.0,1.0,0.0,0.4137931034482758,0.0344827586206896,0.0,0.1728989401403194,0.0948275862068965,0,0,0,0,FASHION_REF_006793,0.4322378161692229,0.0,0.0,0.2770267205008392,1,0.20798542613776758,1,1,simulated_cross_source_alignment,UCI transaction reference and fashion signal reference are paired only for MVP cart demo.
MP_0093,UCI_REF_091911,0.1736069512212035,0.34886046129403386,0.0,renttherunway,724917,dress,12,12,12,1.0,1,0,0.0833333333333333,0.2313005772364459,0.23955588698318,0,,,0.0,12,0.3333333333333333,0.4065887593566303,0.0833333333333333,0.2937312338769929,0.2427099338868605,0,,,0.0,1,0,1,0,too_small,renttherunway_724917,12.0,12.0,12.0,8.5,0.2427099338868605,0.2672656666412853,0.3104272684982873,0.0621407124430849,0.00374124247593,0.1140525073464265,0.1332397395872991,review_text_size_issue,4.0,1.0,0.0,0.3333333333333333,0.0833333333333333,0.0,0.0486111111111111,0.1875,0,0,0,0,FASHION_REF_006686,0.23955588698318,0.0,0.0,0.2313005772364459,1,0.19176707249512426,1,1,simulated_cross_source_alignment,UCI transaction reference and fashion signal reference are paired only for MVP cart demo.
MP_0094,UCI_REF_043824,0.5271120451832183,0.907070070673314,0.0,renttherunway,2700492,romper,36,36,36,6.0,2,4,0.1666666666666666,0.223861060383686,0.4858778583192354,0,,,0.0,36,0.3055555555555556,0.369033406659315,0.4722222222222222,0.4156026807320957,0.4901845043663439,0,,,0.0,1,0,1,0,too_large,renttherunway_2700492,36.0,36.0,36.0,9.22222222222222,0.4901845043663439,0.5225028531732249,0.2498315526950619,0.0690662420212917,0.0025186430834113,0.105461874537771,0.1049701037066441,review_text_size_issue,8.0,3.0,0.0,0.1944444444444444,0.0833333333333333,0.0,0.0747134038800705,0.0972222222222222,0,0,0,0,FASHION_REF_005187,0.4858778583192354,0.0,0.0,0.223861060383686,1,0.16052122269618485,1,1,simulated_cross_source_alignment,UCI transaction reference and fashion signal reference are paired only for MVP cart demo.
